band,reporter_call,reporter_grid,latitude,longitude,spots_24h,spots_72h,spots_168h,active_days_24h,active_days_72h,active_days_168h,first_seen_168h,last_seen_168h
14,N1SRC,DN23AI,43.354,-115.958,0,0,2398,0,0,5,2026-07-10 17:10:00,2026-07-14 05:10:00
14,N2BRJ,FM29KQ,39.688,-75.125,3966,7406,10442,2,4,5,2026-07-13 03:56:00,2026-07-17 16:58:00
14,N2DED,FN20NH,40.312,-74.875,2997,7844,7844,2,4,4,2026-07-14 22:10:00,2026-07-17 16:58:00
14,N2EPE,FN13FB,43.062,-77.542,2944,13734,40335,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N2FRE,FN20ON,40.562,-74.792,0,0,31,0,0,1,2026-07-11 20:40:00,2026-07-11 20:48:00
14,N2KPQ,EM94QW,34.938,-80.625,1789,5017,10473,2,4,8,2026-07-10 17:10:00,2026-07-17 16:50:00
14,N2UGS,FN02OX,42.979,-78.792,0,14,15,0,1,2,2026-07-13 02:08:00,2026-07-15 04:08:00
14,N2YCH,FN31JG,41.271,-73.208,14894,39721,90347,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N3AGE-0,FN30HW,40.938,-73.375,6787,18580,41132,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N3AGE-2,FN30HW,40.938,-73.375,9290,24945,56135,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N3AGE-4,FN30HW,40.938,-73.375,9104,24204,54525,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N3CHX,FM06AA,36.021,-79.958,370,785,1013,1,3,6,2026-07-12 02:50:00,2026-07-17 14:50:00
14,N3EYQ,FN21XV,41.896,-74.042,2936,8722,17269,2,4,8,2026-07-10 17:00:00,2026-07-17 10:26:00
14,N3HXZ,EN90XI,40.354,-80.042,0,16,16,0,1,1,2026-07-16 15:58:00,2026-07-16 16:14:00
14,N3KMT,FN00LC,40.104,-79.042,0,0,106,0,0,1,2026-07-13 17:08:00,2026-07-13 17:34:00
14,N3MK,FM27HV,37.896,-75.375,8521,19675,33107,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N3PK,EM84SS,34.771,-82.458,795,2502,6085,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N3XO,FN20EJ,40.396,-75.625,6423,6423,7219,2,2,3,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N3YPL,FM19HI,39.354,-77.375,12,40,40,1,2,2,2026-07-15 23:48:00,2026-07-16 20:48:00
14,N4AU,EM62VP,32.646,-86.208,878,878,1973,2,2,5,2026-07-10 19:50:00,2026-07-17 16:50:00
14,N4BQ,EM74UJ,34.396,-84.292,0,0,100,0,0,1,2026-07-12 22:10:00,2026-07-12 22:54:00
14,N4CTO,EM84,34.479,-83.042,0,0,124,0,0,1,2026-07-12 21:24:00,2026-07-12 21:54:00
14,N4DM,EM56IK,36.438,-89.292,3,3,3,1,1,1,2026-07-16 18:46:00,2026-07-16 18:46:00
14,N4EAC,FM18FW,38.938,-77.542,9,9,9,1,1,1,2026-07-16 18:22:00,2026-07-16 18:38:00
14,N4EER,FM06BC,36.104,-79.875,0,0,11,0,0,1,2026-07-12 19:10:00,2026-07-12 19:10:00
14,N4FAF,FM19HA,39.021,-77.375,0,0,131,0,0,1,2026-07-12 17:58:00,2026-07-12 18:48:00
14,N4HFA,EL89VF,29.229,-82.208,0,0,132,0,0,1,2026-07-10 21:54:00,2026-07-10 22:46:00
14,N4IQV,EM96,36.479,-81.042,0,0,2257,0,0,2,2026-07-13 13:58:00,2026-07-14 01:30:00
14,N4IRT,FM08,38.479,-79.042,673,673,673,1,1,1,2026-07-17 15:54:00,2026-07-17 16:58:00
14,N4JJS,FM05PN,35.562,-78.708,67,231,465,2,4,8,2026-07-10 18:54:00,2026-07-17 16:42:00
14,N4MXZ,FM17FK,37.438,-77.542,132,5563,5563,1,3,3,2026-07-14 23:26:00,2026-07-17 16:44:00
14,N4RTF,EM10,30.479,-97.042,0,0,66,0,0,1,2026-07-11 00:28:00,2026-07-11 01:04:00
14,N4RTF,EM10CI,30.354,-97.792,0,0,1,0,0,1,2026-07-11 00:34:00,2026-07-11 00:34:00
14,N4SRN,FM26AV,36.896,-75.958,30,36,191,1,2,3,2026-07-13 00:30:00,2026-07-17 16:50:00
14,N4TTN,FM05PM,35.521,-78.708,3208,8858,20620,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N4TVC/4,FM18IS,38.771,-77.292,1464,4175,9252,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
14,N4WBE,EL98,28.479,-81.042,0,0,2,0,0,1,2026-07-12 21:04:00,2026-07-12 21:14:00
14,N4WBE,EL98JO,28.604,-81.208,0,0,2,0,0,1,2026-07-12 21:02:00,2026-07-12 21:12:00
14,N4ZZN,EL99IA,29.021,-81.292,20,87,191,2,4,8,2026-07-10 19:10:00,2026-07-17 16:22:00
14,N5AQM,DM43AH,33.312,-111.958,0,585,1870,0,3,7,2026-07-10 17:18:00,2026-07-16 16:02:00
14,N5CRD,EM22PO,32.604,-94.708,6,6,6,1,1,1,2026-07-17 16:36:00,2026-07-17 16:44:00
14,N5CSC,EL09UJ,29.396,-98.292,7258,22546,52001,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N5IST,EM13PF,33.229,-96.708,15,995,995,1,3,3,2026-07-14 22:50:00,2026-07-16 20:42:00
14,N5MCB,EM13PE,33.188,-96.708,0,0,9001,0,0,3,2026-07-10 17:00:00,2026-07-12 22:34:00
14,N5MN,EM10DR,30.729,-97.708,7974,23002,43648,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N5NBD,EM10UR,30.729,-96.292,0,571,571,0,2,2,2026-07-15 07:44:00,2026-07-16 06:16:00
14,N5NZ,EM51JO,31.604,-89.208,0,0,116,0,0,1,2026-07-10 19:30:00,2026-07-10 19:58:00
14,N5RV,DM91SE,31.188,-100.458,0,0,2,0,0,1,2026-07-10 23:36:00,2026-07-10 23:36:00
14,N5TNL,EM25UI,35.354,-94.292,3231,8636,19609,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N5UTV/A3S,EM26AD,36.146,-95.958,2842,7954,14804,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N5XXN,DM81RU,31.854,-102.542,184,1814,5826,1,3,7,2026-07-10 17:30:00,2026-07-16 21:28:00
14,N6CAV,DM76JG,36.271,-105.208,0,0,121,0,0,1,2026-07-13 03:04:00,2026-07-13 04:18:00
14,N6GN,DN70LL,40.479,-105.042,0,0,2561,0,0,1,2026-07-11 01:40:00,2026-07-11 15:44:00
14,N6GN4,DN70LL,40.479,-105.042,8161,21646,49182,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N6GN5,DN70LL,40.479,-105.042,10206,27772,61378,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N6RCD,CN82PE,42.188,-122.708,309,315,315,2,2,2,2026-07-16 15:48:00,2026-07-17 16:58:00
14,N6RCM,CM87UL,37.479,-122.292,0,343,343,0,1,1,2026-07-16 02:07:00,2026-07-16 05:43:00
14,N6RY,DM33SP,33.646,-112.458,1151,2720,5288,2,4,8,2026-07-10 17:10:00,2026-07-17 16:50:00
14,N6UG,CM98,38.479,-121.042,9,9,9,1,1,1,2026-07-16 20:43:00,2026-07-16 20:47:00
14,N6UG,CM98IT,38.812,-121.292,17,23,23,1,2,2,2026-07-15 21:33:00,2026-07-16 21:07:00
14,N7BUI,CN84IH,44.312,-123.292,1927,8217,17900,2,4,8,2026-07-10 17:18:00,2026-07-17 16:58:00
14,N7CGH,DN40EC,40.104,-111.625,0,2,2,0,1,1,2026-07-16 00:28:00,2026-07-16 00:28:00
14,N7EAL,DM04,34.479,-119.042,0,23,23,0,1,1,2026-07-15 14:36:00,2026-07-15 14:52:00
14,N7LEM,DM78PW,38.938,-104.708,274,557,1402,2,3,7,2026-07-10 17:10:00,2026-07-17 16:50:00
14,N7OD,DM13MS,33.771,-116.958,0,0,31,0,0,2,2026-07-11 23:54:00,2026-07-12 00:02:00
14,N7QXB,DN40CQ,40.688,-111.792,3561,7787,19239,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N7RCL,DM26MA,36.021,-114.958,73,209,383,2,4,8,2026-07-10 17:30:00,2026-07-17 16:54:00
14,N7SET,CN87US,47.771,-122.292,789,1965,4884,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N7TUG,CN87TQ,47.688,-122.375,6,190,604,1,3,6,2026-07-11 04:10:00,2026-07-16 18:14:00
14,N7VVX,DN40BW,40.938,-111.875,2195,4717,9075,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N8BTR,EN55WE,45.188,-88.125,620,1737,3984,2,4,8,2026-07-10 17:10:00,2026-07-17 16:50:00
14,N8FGV,FM19MC,39.104,-76.958,391,966,2051,2,4,8,2026-07-10 17:46:00,2026-07-17 16:58:00
14,N8GA,EN80EE,40.188,-83.625,14805,40351,86151,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N8GA-1,EN80EE,40.188,-83.625,2622,17408,42848,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N8HKU,EN82EE,42.188,-83.625,635,4619,12593,1,4,8,2026-07-10 17:04:00,2026-07-17 16:50:00
14,N8HRZ,EN91,41.479,-81.042,0,0,3496,0,0,2,2026-07-10 17:00:00,2026-07-11 01:58:00
14,N8MH,FM05PK,35.438,-78.708,857,2282,5086,2,4,8,2026-07-10 17:10:00,2026-07-17 16:50:00
14,N8RWG,EN73WH,43.312,-84.125,0,0,216,0,0,1,2026-07-10 17:18:00,2026-07-10 22:18:00
14,N8VIM,FN42FQ,42.688,-71.542,7641,20068,48681,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
14,N8YME,EN63,43.479,-87.042,0,0,265,0,0,1,2026-07-12 10:42:00,2026-07-12 14:38:00
14,N8YME,EN63EU,43.854,-87.625,0,0,628,0,0,1,2026-07-12 14:42:00,2026-07-12 17:22:00
14,N8ZQX,EM79RH,39.312,-84.542,35,35,66,1,1,2,2026-07-11 00:32:00,2026-07-17 02:38:00
14,N9AWU,EM69SM,39.521,-86.458,6568,17808,38476,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,N9JO,EN51XS,41.771,-88.042,1412,1909,2148,1,1,4,2026-07-10 22:36:00,2026-07-16 22:02:00
14,N9SS,EN50DP,40.646,-89.708,0,0,174,0,0,1,2026-07-12 18:46:00,2026-07-12 19:00:00
14,N9VW,CN87MG,47.271,-122.958,2185,4815,9133,2,3,6,2026-07-11 02:18:00,2026-07-17 16:50:00
14,N9YBX,EN53UF,43.229,-88.292,147,532,1466,2,4,8,2026-07-10 17:04:00,2026-07-17 16:56:00
14,NA4BB,EM84,34.479,-83.042,0,0,573,0,0,2,2026-07-12 23:22:00,2026-07-13 21:40:00
14,NA4DQ,EM56,36.479,-89.042,0,0,55,0,0,1,2026-07-13 22:14:00,2026-07-13 23:02:00
14,NB3A,FM18CR,38.729,-77.792,7344,19233,33979,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,NC6X,CM87TR,37.729,-122.375,0,0,250,0,0,2,2026-07-10 21:42:00,2026-07-11 13:18:00
14,ND7M,DM16XF,36.229,-116.042,2639,7189,19960,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,NE14ABJ,IO94LQ,54.688,-1.042,321,1076,2355,2,4,8,2026-07-10 17:02:00,2026-07-17 16:56:00
14,NG1Y,FN43CQ,43.688,-71.792,3151,6955,12392,2,3,7,2026-07-10 17:00:00,2026-07-17 16:58:00
14,NG4DX,EM74,34.479,-85.042,0,30,30,0,1,1,2026-07-15 18:54:00,2026-07-15 18:58:00
14,NG5P,EM34VT,34.812,-92.208,194,4260,12869,1,3,7,2026-07-10 17:00:00,2026-07-16 18:40:00
14,NG5P/2,EM34VT,34.812,-92.208,5,4702,4702,1,2,2,2026-07-15 15:46:00,2026-07-16 23:40:00
14,NH6V,BK29CW,19.938,-155.792,999,2740,6509,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
14,NI0K1,EN27JR,47.729,-95.208,1093,18475,59622,1,4,8,2026-07-10 17:00:00,2026-07-17 15:24:00
14,NI0K2,EN27JR,47.729,-95.208,1271,20588,66216,1,4,8,2026-07-10 17:00:00,2026-07-17 15:24:00
14,NI0L,DM79MO,39.604,-104.958,4,148,1254,2,4,8,2026-07-10 17:10:00,2026-07-17 00:50:00
14,NI5F,EM70FU,30.854,-85.542,5327,15778,32766,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,NL3D,BP51CD,61.146,-149.792,55,55,55,1,1,1,2026-07-16 22:20:00,2026-07-16 23:52:00
14,NL3EHV,JO21RK,51.438,5.458,0,0,7,0,0,2,2026-07-13 10:28:00,2026-07-14 07:50:00
14,NL9222,JO22KE,52.188,4.875,158,217,613,2,4,7,2026-07-10 17:06:00,2026-07-17 16:58:00
14,NM1Z,FN41QP,41.646,-70.625,44,229,855,1,3,7,2026-07-11 01:00:00,2026-07-17 14:44:00
14,NM5RF,DM65,35.479,-107.042,0,10,15,0,1,2,2026-07-14 13:10:00,2026-07-16 14:30:00
14,NN0V,EN42BE,42.188,-91.875,0,105,913,0,1,2,2026-07-12 05:24:00,2026-07-15 13:56:00
14,NO9G,EN51VV,41.896,-88.208,548,1251,3546,2,4,8,2026-07-10 17:02:00,2026-07-17 16:50:00
14,NT1D,FN42EL,42.479,-71.625,1916,5494,14297,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,NX0M,EM29,39.479,-95.042,519,519,519,2,2,2,2026-07-16 19:32:00,2026-07-17 06:44:00
14,NX2GW,FN13,43.479,-77.042,0,0,623,0,0,2,2026-07-10 17:20:00,2026-07-11 17:12:00
14,NY2IA,EN41DX,41.979,-91.708,0,3,3,0,1,1,2026-07-16 00:38:00,2026-07-16 00:42:00
14,NY4Q,EM84AM,34.521,-83.958,5629,13686,33256,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OE1GNU,JN88FF,48.229,16.458,0,0,1,0,0,1,2026-07-13 13:48:00,2026-07-13 13:48:00
14,OE2AXL,IO86HA,56.021,-3.375,1,1,1,1,1,1,2026-07-17 11:36:00,2026-07-17 11:36:00
14,OE2WNL,JN67KK,47.438,12.875,33,115,153,2,4,5,2026-07-13 11:04:00,2026-07-17 16:52:00
14,OE3GBB,JN87AQ,47.688,16.042,10830,33975,73336,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OE3GBB/P,JN87AQ,47.688,16.042,12316,38627,83589,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OE3GBB/Q,JN87AQ,47.688,16.042,12585,39637,85018,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OE3ICA,JN88AH,48.312,16.042,320,320,2700,2,2,7,2026-07-10 17:30:00,2026-07-17 13:10:00
14,OE3KFB,JN78WL,48.479,15.875,520,2829,6534,2,4,6,2026-07-11 05:36:00,2026-07-17 16:56:00
14,OE3MUC,JN78SK,48.438,15.542,0,0,1,0,0,1,2026-07-13 10:10:00,2026-07-13 10:10:00
14,OE3PIW,JN88GE,48.188,16.542,0,0,8,0,0,2,2026-07-11 22:48:00,2026-07-12 19:08:00
14,OE3XHU,JN88AN,48.562,16.042,472,1324,3163,2,4,8,2026-07-10 17:04:00,2026-07-17 16:58:00
14,OE5MMP,JN68RC,48.104,13.458,5019,15440,37609,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
14,OE6PWD,JN77RB,47.062,15.458,2282,6260,14536,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OE7CMD,JN57QG,47.271,11.375,0,0,73,0,0,2,2026-07-10 18:20:00,2026-07-12 15:44:00
14,OE9AZH,JN47TF,47.229,9.625,505,1797,3597,2,4,8,2026-07-10 17:10:00,2026-07-17 16:50:00
14,OE9BKJ,JN47UL,47.479,9.708,1096,3546,8606,1,3,7,2026-07-11 04:00:00,2026-07-17 15:58:00
14,OE9GHV,JN47WK,47.438,9.875,0,1106,73027,0,1,5,2026-07-10 17:00:00,2026-07-14 18:32:00
14,OE9TAV,JN47TK,47.438,9.625,5881,17772,43727,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OH2LFM,KP31TM,61.521,27.625,30,77,109,2,4,5,2026-07-13 16:10:00,2026-07-17 16:46:00
14,OH3FR,KP20,60.479,24.958,1994,5305,11675,2,4,8,2026-07-10 17:08:00,2026-07-17 16:50:00
14,OH3FR,KP20JG,60.271,24.792,0,0,1,0,0,1,2026-07-10 17:30:00,2026-07-10 17:30:00
14,OH3FR,KP20ME,60.188,25.042,0,36,36,0,1,1,2026-07-15 08:44:00,2026-07-15 20:10:00
14,OH3FZQ,KP11QL,61.479,23.375,0,2360,2890,0,2,2,2026-07-14 14:38:00,2026-07-15 03:12:00
14,OH3LMN/KIWI,KP11WM,61.521,23.875,4242,12517,29607,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OH3MZT,KP10,60.479,22.958,434,1141,3516,2,4,8,2026-07-10 17:10:00,2026-07-17 16:50:00
14,OH5GDN,KP30LM,60.521,26.958,0,0,270,0,0,1,2026-07-12 10:42:00,2026-07-12 12:00:00
14,OH5LIZ,KP30JU,60.854,26.792,643,1524,3073,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OH6AC,KP12LW,62.938,22.958,0,0,479,0,0,3,2026-07-10 23:44:00,2026-07-14 11:50:00
14,OH6AH,KP12KR,62.729,22.875,0,67,2777,0,1,2,2026-07-11 12:14:00,2026-07-14 17:20:00
14,OH6BA,KP21OT,61.812,25.208,0,22,22,0,1,1,2026-07-15 05:40:00,2026-07-15 05:46:00
14,OH6BG,KP03QA,63.021,21.375,11992,33448,76186,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OH6CAD,KP13NU,63.854,23.125,0,574,574,0,1,1,2026-07-16 09:44:00,2026-07-16 13:58:00
14,OH6FJG,KP22NG,62.271,25.125,0,0,13,0,0,1,2026-07-13 16:00:00,2026-07-13 16:02:00
14,OK1FHI,JO70GS,50.771,14.542,0,0,811,0,0,1,2026-07-13 13:18:00,2026-07-13 22:04:00
14,OK1GU,JN69NO,49.604,13.125,0,0,22,0,0,1,2026-07-12 15:42:00,2026-07-12 15:48:00
14,OK1HRA,JO60WA,50.021,13.875,3067,10009,25288,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OK1JAZ,JO70GG,50.271,14.542,0,49,49,0,1,1,2026-07-15 14:24:00,2026-07-15 14:50:00
14,OK1RAJ1,JO70FC,50.104,14.458,1,1,1,1,1,1,2026-07-16 18:08:00,2026-07-16 18:08:00
14,OK1ZKQ/P,JN79TR,49.729,15.625,0,0,24,0,0,2,2026-07-11 05:40:00,2026-07-12 09:02:00
14,OK1ZXS,JN69TE,49.188,13.625,0,0,212,0,0,1,2026-07-14 13:48:00,2026-07-14 16:06:00
14,OK2IP,JN89EF,49.229,16.375,0,0,787,0,0,2,2026-07-10 17:00:00,2026-07-11 02:34:00
14,ON0WAL,JO21CF,51.229,4.208,29,353,1093,2,4,8,2026-07-10 17:32:00,2026-07-17 16:54:00
14,ON1AFF,JO21GC,51.104,4.542,8,55,201,2,3,8,2026-07-10 17:38:00,2026-07-17 16:54:00
14,ON3GS,JO20BU,50.854,4.125,848,2902,4128,2,4,4,2026-07-14 04:56:00,2026-07-17 16:58:00
14,ON4CDJ,JO11WC,51.104,3.875,0,0,46,0,0,1,2026-07-11 07:46:00,2026-07-11 19:22:00
14,ON4DSK,JO21GD,51.146,4.542,0,90,90,0,1,1,2026-07-16 10:26:00,2026-07-16 10:38:00
14,ON4EDG,JO20HX,50.979,4.625,0,44,44,0,1,1,2026-07-14 19:12:00,2026-07-14 19:30:00
14,ON4RST,JO20OS,50.771,5.208,0,24,24,0,1,1,2026-07-15 19:10:00,2026-07-15 19:12:00
14,ON4WVC,JO21OA,51.021,5.208,0,670,10295,0,2,6,2026-07-10 17:00:00,2026-07-15 08:16:00
14,ON5HB,JO21OC,51.104,5.208,756,13638,38272,1,3,7,2026-07-10 17:00:00,2026-07-16 19:48:00
14,ON5KQ,JO10OS,50.771,3.208,14139,46825,121335,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,ON7AN,JO20,50.479,4.958,548,548,597,1,1,2,2026-07-13 07:16:00,2026-07-17 15:46:00
14,ON7AN,JO20EK,50.438,4.375,0,0,1309,0,0,2,2026-07-11 10:22:00,2026-07-14 12:50:00
14,ON7AN,JO20FJ,50.396,4.458,4,4,4,1,1,1,2026-07-17 11:50:00,2026-07-17 15:28:00
14,ON7OP,JO20FJ,50.396,4.458,0,0,37,0,0,1,2026-07-10 17:04:00,2026-07-10 17:50:00
14,ON7XF,JO10VT,50.812,3.792,0,0,93,0,0,1,2026-07-10 17:34:00,2026-07-10 17:48:00
14,ON8EC,JO20GW,50.938,4.542,230,809,1907,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
14,ONL12087,JO11LF,51.229,2.958,173,694,2272,2,4,8,2026-07-10 17:06:00,2026-07-17 16:56:00
14,OP8Y,JO20ER,50.729,4.375,163,189,189,1,1,1,2026-07-16 15:56:00,2026-07-16 21:10:00
14,OPENWEBRXNL,JO22JP,52.646,4.792,1,5,14,1,2,6,2026-07-10 22:50:00,2026-07-17 10:04:00
14,OZ1BFM,JO66BB,56.062,12.125,438,1192,3318,2,4,8,2026-07-10 17:10:00,2026-07-17 16:50:00
14,OZ1BHI,JO65EQ,55.688,12.375,2271,6687,17030,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OZ1TV,JO65DP,55.646,12.292,152,340,1022,2,4,8,2026-07-10 17:56:00,2026-07-17 16:54:00
14,OZ7IT,JO65DF,55.229,12.292,12192,34825,91739,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,OZ9QV,JO65CP,55.646,12.208,219,1632,1632,1,2,2,2026-07-15 08:16:00,2026-07-17 16:46:00
14,P29JW,QI30ON,-9.438,147.208,0,2211,2211,0,1,1,2026-07-15 03:08:00,2026-07-15 11:58:00
14,PA0590SWL,JO20XV,50.896,5.958,429,1506,4302,2,4,8,2026-07-10 17:04:00,2026-07-17 16:50:00
14,PA0BRO,JO33HB,53.062,6.625,940,1054,1253,2,3,6,2026-07-12 14:40:00,2026-07-17 16:54:00
14,PA0GHH,JO22LJ,52.396,4.958,140,151,643,2,3,7,2026-07-10 17:10:00,2026-07-17 16:44:00
14,PA0MLC,JN38PG,48.271,7.292,0,1303,4554,0,1,5,2026-07-11 14:58:00,2026-07-15 17:02:00
14,PA0OCD,JO22LI,52.354,4.958,0,0,1,0,0,1,2026-07-13 10:28:00,2026-07-13 10:28:00
14,PA0OCD/1,JO22LI,52.354,4.958,0,0,108,0,0,1,2026-07-10 17:00:00,2026-07-10 19:10:00
14,PA0RDT,JO11TM,51.521,3.625,2539,8435,19282,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,PA0SLT/4,JO33KG,53.271,6.875,4762,13453,28871,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,PA0SLT/5,JO33KG,53.271,6.875,4631,14186,34696,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,PA0SLT/6,JO33KG,53.271,6.875,4462,13685,30804,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,PA0SLT/J,JO21JO,51.604,4.792,1086,3809,10465,2,4,8,2026-07-10 17:00:00,2026-07-17 16:56:00
14,PA11674SWL,JO21IT,51.812,4.708,316,594,981,2,3,6,2026-07-11 14:46:00,2026-07-17 08:58:00
14,PA1APW,JO22FC,52.104,4.458,795,3084,7496,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
14,PA1JMS,JO21CX,51.979,4.208,1724,5570,15171,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,PA1PA,JO22FB,52.062,4.458,0,77,113,0,1,1,2026-07-14 16:24:00,2026-07-14 18:10:00
14,PA1POS,JO22IA,52.021,4.708,0,0,11,0,0,1,2026-07-12 13:10:00,2026-07-12 13:12:00
14,PA1TW,JO32DX,52.979,6.292,0,0,73,0,0,1,2026-07-12 06:16:00,2026-07-12 07:46:00
14,PA2BGN,JO22NC,52.104,5.125,0,0,1115,0,0,2,2026-07-10 17:16:00,2026-07-11 19:08:00
14,PA2JH,JO22XK,52.438,5.958,1350,4533,12462,2,4,8,2026-07-10 17:00:00,2026-07-17 16:56:00
14,PA2PAT,JO21HU,51.854,4.625,0,0,9,0,0,1,2026-07-13 17:38:00,2026-07-13 17:48:00
14,PA2SQ,JO22TR,52.729,5.625,0,0,112,0,0,2,2026-07-11 15:02:00,2026-07-12 13:50:00
14,PA2W,JO22LF,52.229,4.958,791,1356,2257,2,3,6,2026-07-10 17:20:00,2026-07-17 16:56:00
14,PA3AZX,JO22QE,52.188,5.375,0,0,1,0,0,1,2026-07-13 07:04:00,2026-07-13 07:04:00
14,PA3BAK,JO11SM,51.521,3.542,64,66,66,2,2,2,2026-07-16 16:50:00,2026-07-17 16:30:00
14,PA3FNT/SDR,JO22VR,52.729,5.792,2,10,38,1,4,8,2026-07-10 20:20:00,2026-07-17 12:20:00
14,PA3GLH,JO22QA,52.021,5.375,0,568,568,0,1,1,2026-07-15 13:08:00,2026-07-15 17:32:00
14,PA3GNZ,JO22NB,52.062,5.125,0,8,8,0,1,1,2026-07-16 07:22:00,2026-07-16 07:44:00
14,PA3HEA,JO22GB,52.062,4.542,363,1080,2877,2,4,8,2026-07-10 17:10:00,2026-07-17 16:50:00
14,PA3JH,JO21RL,51.479,5.458,0,1,2,0,1,2,2026-07-14 09:20:00,2026-07-15 13:44:00
14,PA5KT-15,JO11WL,51.479,3.875,3496,11701,19821,2,4,7,2026-07-11 00:34:00,2026-07-17 16:58:00
14,PA8E,JO22QD,52.146,5.375,237,349,349,1,2,2,2026-07-16 09:06:00,2026-07-17 13:36:00
14,PA8MM,JO22LL,52.479,4.958,0,27,27,0,1,1,2026-07-15 20:34:00,2026-07-15 20:44:00
14,PB0AJQ,JO32GC,52.104,6.542,0,574,574,0,1,1,2026-07-16 09:54:00,2026-07-16 12:24:00
14,PB2GT,JO22RD,52.146,5.458,0,195,4961,0,1,5,2026-07-10 17:00:00,2026-07-14 20:22:00
14,PD0FEW,JO33GE,53.188,6.542,67,121,121,1,2,2,2026-07-16 10:28:00,2026-07-17 10:32:00
14,PD0JEW,JO22PE,52.188,5.292,428,428,2035,2,2,6,2026-07-10 17:10:00,2026-07-17 16:50:00
14,PD0LH,JO22QB,52.062,5.375,0,0,498,0,0,1,2026-07-11 05:20:00,2026-07-11 08:24:00
14,PD0OHW,JO33LC,53.104,6.958,9521,31993,83512,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
14,PD1EG-KI,JO22FC,52.104,4.458,240,930,2702,2,4,8,2026-07-10 17:02:00,2026-07-17 16:54:00
14,PD1PET,JO21VT,51.812,5.792,13,65,549,1,2,6,2026-07-11 05:26:00,2026-07-16 21:18:00
14,PD1RA,JO22XG,52.271,5.958,0,0,22,0,0,1,2026-07-12 09:10:00,2026-07-12 09:42:00
14,PD1V,JO21PI,51.354,5.292,5,26,115,2,4,8,2026-07-10 18:52:00,2026-07-17 16:28:00
14,PD2BAS,JO22NF,52.229,5.125,250,835,1645,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
14,PD2CH,JO11XM,51.521,3.958,301,1266,3746,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
